Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2,6,8,16,0,5,1,3,8,1,9,1,1,1,1,3,1,47,0,7,5,12,5,36.21287623516511,3,2,4,10,6,23.286649473287113,0,15.4401418771896,7.447956875449519,42226.64222274086,Graduate
2,3,6,12,1,4,1,9,7,1,1,1,1,1,0,2,0,32,1,13,14,1,5,25.700355605191028,14,3,4,9,5,7.463599716137388,11,7.898523436018568,9.190840777448162,44572.4560493954,Dropout
3,5,6,8,1,1,1,8,1,10,7,1,1,1,1,2,0,38,1,8,11,8,0,8.7741820679594,0,2,14,2,4,24.24004777926684,6,3.5087092730422698,5.685491595303722,99334.72941597302,Dropout
2,2,9,9,0,1,1,3,8,8,7,1,1,1,0,2,0,54,1,12,14,9,0,3.9393368964818443,1,8,3,12,12,36.16598567286103,11,10.537112321954243,1.9589138769923153,59550.889234811606,Dropout
2,6,1,5,1,4,1,9,6,6,2,1,0,1,1,1,1,51,0,0,2,14,6,23.854087554950084,2,8,11,14,4,23.225126680676862,7,18.529354685602545,3.998721936600078,37687.81438945189,Dropout
2,7,1,1,1,1,0,2,5,8,1,1,0,0,1,3,0,41,0,5,6,11,1,3.775758026138605,11,6,0,10,9,19.45763014507029,13,8.86393169258242,4.482768320822333,17681.86856442454,Dropout
3,6,8,10,1,4,1,2,8,1,8,1,0,0,0,2,0,19,0,10,14,14,13,23.0067167838143,10,6,2,1,8,27.942674344688054,12,14.688546388078924,0.28213267534336617,92585.40203244156,Graduate
1,1,2,15,1,5,0,7,6,9,2,1,1,0,1,3,0,43,0,3,1,8,0,39.6161662584009,0,4,13,12,9,7.196468719353661,14,3.9680640814955015,0.9254251386761458,66867.0177989119,Dropout
2,8,3,6,0,9,1,8,9,7,7,0,0,0,0,1,1,41,0,14,12,5,13,8.141086369282835,12,6,0,14,0,3.131982204151136,4,14.395105027800808,7.083327372206334,19759.52174635035,Dropout
3,2,2,16,1,2,0,9,4,9,10,1,1,1,0,2,1,40,1,11,8,3,5,37.62722236942419,7,7,5,8,8,10.848135895221711,4,7.771890115564172,8.730333161128598,24105.87576008864,Dropout
1,6,6,17,0,3,0,4,5,3,10,1,1,1,0,2,1,18,1,10,0,9,8,6.21341138205286,4,7,9,13,4,34.30883499307138,14,5.262234575320235,3.950778513031421,57398.93136246911,Dropout
2,2,7,15,1,9,1,8,5,5,10,0,0,1,0,2,0,52,1,5,13,4,12,19.496862731827985,6,2,11,13,7,31.303381492779568,11,15.01889824308363,4.376977071697495,28957.55345860429,Dropout
2,9,7,15,1,5,1,1,4,3,7,0,1,1,0,1,0,38,0,8,10,4,6,37.77022471931254,13,10,6,7,8,21.73311448717834,6,9.91768066771095,4.356331348725026,53255.41836239173,Dropout
2,9,1,17,0,5,1,6,2,1,3,1,1,0,0,3,1,22,1,14,10,6,7,22.23978875108522,12,6,5,10,4,3.1248832441693075,2,15.192927618269238,3.7619598281529374,37062.822269206146,Dropout
2,2,5,10,1,4,0,8,1,11,10,1,0,1,1,2,0,23,0,4,12,14,5,36.15961798539138,7,0,5,12,9,38.243874444887645,10,6.724239465175121,9.033139837474934,81173.75616925996,Dropout
1,5,8,17,0,7,0,5,1,6,5,1,1,0,0,2,0,44,1,0,14,12,13,20.062882201448936,6,2,11,0,9,16.270078208659292,12,14.430224854181233,5.440480663077139,13155.808260483758,Dropout
2,9,2,3,1,9,0,6,3,9,3,0,1,0,0,1,1,49,0,3,6,13,4,19.183158576055177,5,4,6,14,5,33.44199502066998,9,11.786949997512057,2.844710055202413,43378.77028048813,Dropout
3,2,1,16,0,2,1,1,1,11,9,0,1,1,1,2,0,28,1,9,0,0,8,39.75827645384364,12,13,5,1,1,14.773028396051142,13,2.443720281146886,2.7503667944973653,83533.42892851544,Dropout
3,2,3,17,1,1,0,1,9,7,7,1,0,1,1,3,0,43,1,3,2,1,14,12.250328275008485,14,13,11,2,2,1.4212516007867926,1,0.8744879480130741,1.3274817843216957,59869.905315841286,Graduate
2,3,3,1,1,6,0,5,8,7,11,0,1,1,1,2,1,46,0,7,9,13,13,32.93556404081624,6,5,4,8,8,18.379693700343203,12,9.219071893676595,6.557462681664413,76121.6497968154,Dropout
3,6,3,12,1,3,1,7,9,9,6,1,1,1,0,3,0,44,1,9,5,7,6,9.179686869713546,2,11,11,14,8,8.685717818513847,13,17.074245157943032,3.23589095001507,56893.79049532044,Dropout
2,4,9,3,0,6,1,6,2,7,8,1,0,0,1,1,0,29,1,11,4,4,10,23.500389372430256,9,11,3,1,10,37.76145181894853,3,14.238754836817321,1.368474918508078,92775.67232671713,Dropout
2,9,8,2,0,4,1,1,6,1,10,1,0,1,1,3,0,25,1,12,3,13,11,4.2737727621223165,13,12,7,13,2,9.581578570522677,0,6.012620340859183,5.950408071509225,53430.67041945024,Dropout
1,1,3,17,1,2,0,7,7,7,6,0,1,1,1,3,1,49,1,13,5,11,3,1.0506458973861799,5,0,7,6,4,27.9679078614124,9,5.52589584087886,3.7146587409640066,47359.40297859811,Dropout
2,7,6,8,0,5,1,8,7,4,5,0,1,0,0,1,0,31,0,3,11,13,2,5.717798784646502,5,10,11,5,8,31.33639432760293,3,19.82664782082925,1.5209883320367368,77218.6020180239,Dropout
2,8,2,13,1,5,1,9,4,8,8,0,1,0,0,1,1,49,0,13,10,7,10,26.44607066319425,4,7,5,11,3,7.931406128668552,4,17.139610406501593,1.376198331591827,30983.095513226912,Dropout
3,7,9,4,1,8,1,9,7,8,2,0,0,0,0,1,0,33,0,10,3,6,4,19.94977013995845,4,3,11,8,6,22.29859832131792,9,0.756550483911973,3.5694853628825864,55665.10346804842,Graduate
1,1,3,8,1,3,1,4,7,2,11,1,1,1,1,3,0,34,0,0,10,7,10,3.048408806888121,10,1,6,7,8,36.03562449887023,11,5.15458351224062,6.296021775315397,63833.41705639662,Dropout
2,8,3,15,0,3,0,8,8,7,8,1,0,0,1,2,0,32,1,5,13,3,5,17.776265360841663,10,10,11,11,6,3.398295636716133,11,6.357416993320224,2.055164291387097,73039.47723861752,Dropout
2,7,9,16,1,7,0,1,9,2,4,0,1,0,1,1,0,22,0,11,0,6,14,27.64539506847648,10,0,11,10,2,38.704361664751936,11,13.814949266564366,8.58544013465451,44633.14952963429,Dropout
1,4,6,9,1,8,1,6,4,8,5,0,0,0,1,2,1,23,1,10,4,9,9,28.296170730143157,2,11,1,11,7,30.415089201435777,6,10.681524222355982,4.865810384114169,73500.48302559713,Dropout
3,4,9,10,0,4,1,8,8,2,10,1,1,0,0,2,0,51,0,9,11,7,12,39.85358327216437,5,6,4,3,10,13.181237282082954,11,1.0095171319602314,5.371636018160001,85539.31169688836,Dropout
1,4,9,11,0,8,1,8,2,4,5,1,0,1,0,2,1,50,1,12,3,12,14,14.74250148523435,12,12,2,12,6,39.260673119255515,8,4.618375955458244,6.556258757356438,64163.534355995806,Dropout
2,2,9,11,0,2,1,8,7,6,8,1,0,0,1,2,1,49,1,2,8,13,12,39.92651348126558,4,0,3,14,2,26.864564035081703,14,10.086750576290244,3.211159472539582,84328.5308716715,Dropout
2,1,1,7,0,2,1,3,6,4,4,0,0,0,0,1,1,26,1,1,2,10,9,9.821328178087025,1,8,2,13,6,13.346934005461817,5,0.12182539259196323,7.686292593847433,96698.56734019416,Dropout
2,2,3,2,0,5,1,9,2,4,1,0,0,1,0,3,1,38,1,2,13,8,4,11.793158813183418,5,9,0,5,1,11.3232891009843,13,7.3798697157404085,8.242499476830211,97625.07106335342,Dropout
1,6,9,10,1,4,1,4,5,8,4,0,1,0,0,2,0,19,0,5,2,13,1,16.962922963401937,12,14,10,0,6,39.30275851437075,0,0.429880654438608,6.70103679438858,26062.161221547693,Dropout
3,8,7,1,1,1,1,7,4,4,11,0,0,0,0,2,0,50,1,14,13,12,13,14.05239459991003,3,1,13,7,0,20.43571515004946,1,15.828886105611538,8.216511933421485,69681.7057007208,Dropout
3,3,2,11,0,3,1,4,4,9,4,0,0,1,1,1,0,18,0,4,3,5,1,32.9711198434707,0,6,7,1,9,20.429739701096814,9,16.71705527202598,8.204650168417029,54100.562947221326,Dropout
3,6,3,11,0,8,1,1,7,10,10,1,1,0,0,3,1,36,1,3,12,0,6,19.42451357944305,4,4,10,12,2,9.676959262570879,13,11.189466907735834,5.023948704665562,14844.822316599093,Dropout
3,4,1,17,0,2,1,1,7,6,7,1,1,0,0,3,0,45,0,7,11,9,12,25.29522778950037,14,4,14,6,11,37.42581347237633,4,17.201089306627495,4.317903642220733,71695.50887120582,Graduate
3,2,6,4,1,5,0,2,5,10,9,1,0,1,0,3,1,31,0,9,13,2,0,23.705218395750876,5,7,13,12,11,34.183636653248406,5,17.51063268464103,8.625177204457602,91853.16907542049,Dropout
3,8,6,4,1,5,0,3,1,9,7,0,0,0,0,3,0,31,0,0,8,5,10,17.91320335756968,1,12,11,13,10,0.5048381849683237,7,3.165309642250944,6.5197426929408255,60147.310597239775,Dropout
2,9,1,4,0,9,1,8,1,4,6,1,1,0,0,1,0,25,1,13,5,7,0,32.43044071154174,12,11,14,9,8,24.5472826448096,11,4.556853222740658,6.877555052219739,29102.11050595112,Graduate
1,1,3,5,0,5,1,3,6,8,7,0,1,0,1,2,0,28,0,11,2,1,12,30.02613705469903,6,1,13,11,8,9.31106788762849,9,8.819975942456741,5.549332008827363,58676.82897001029,Dropout
1,8,4,12,0,6,1,5,2,5,7,1,1,0,0,2,1,46,0,1,4,13,7,3.6460604194715485,1,4,13,8,1,26.639197147550114,10,4.594948426300638,9.059407242540885,71523.77687005507,Dropout
2,5,5,4,0,2,1,9,8,11,10,0,0,1,0,1,0,50,0,3,4,8,6,17.769559436029724,5,6,8,10,8,31.110768005818112,4,8.80194545049054,9.218916084930813,26606.57766606252,Dropout
2,3,2,14,1,5,0,1,5,5,7,0,0,0,0,2,1,41,0,11,11,8,1,23.404117190229357,10,11,14,9,3,5.64858091286232,8,7.621004141541512,4.0286729251822715,12257.89470605697,Dropout
1,8,6,5,0,2,0,8,5,1,7,0,1,0,1,3,0,19,0,10,7,12,5,36.190808668155995,1,0,1,12,0,9.54217522458816,10,1.5216194216978751,0.401611954564024,13243.498348054785,Dropout
2,9,6,11,0,1,0,4,6,8,2,1,0,1,0,1,1,50,0,3,5,9,7,39.948985873783194,1,3,6,2,2,7.217915734835789,1,12.63082319112575,8.306514235438234,75764.85946730875,Dropout
2,2,5,7,0,5,0,5,5,11,4,0,0,1,0,3,1,48,0,13,0,4,11,27.376193487713127,6,14,4,10,7,13.094639528768667,5,6.330598636202467,2.052390296171228,17822.37775299343,Dropout
3,8,3,9,0,1,1,1,5,1,4,0,0,1,1,1,1,21,1,14,10,9,0,14.758027775434064,13,11,3,0,13,36.98526349959632,10,0.5309018886580552,8.538416166792452,12278.599567047806,Dropout
3,7,9,15,0,4,0,8,5,9,9,1,1,1,0,3,0,37,1,3,0,8,5,24.511049445100547,9,2,6,7,5,31.561178907868484,2,10.414826149268546,6.910656686375152,88603.53881903518,Dropout
3,8,8,13,0,5,1,5,8,10,4,0,0,1,1,2,1,33,1,13,7,4,4,4.904485069087077,13,5,1,9,8,31.01789355385432,5,14.581975224368742,6.863782157543054,54462.35400083035,Dropout
3,2,3,4,1,1,1,2,8,6,11,0,1,0,0,2,0,22,1,10,12,13,14,37.493360654105416,7,5,4,2,13,37.21275853265005,9,14.612143523205516,0.4584013570200596,92519.56448521455,Graduate
3,3,9,12,0,9,0,7,3,3,9,1,1,1,0,3,1,54,1,0,8,6,11,24.68533710881765,13,7,11,3,9,32.25193286756367,8,10.371864845611938,4.843299569556338,59277.00256994415,Dropout
2,4,7,6,0,9,1,3,4,8,8,1,0,1,0,1,0,37,1,6,4,8,14,21.40913433505055,9,3,7,6,4,33.593667817657995,11,17.44219884227694,8.209579361892484,86770.01659025511,Graduate
1,5,2,8,0,8,1,2,5,10,10,0,1,0,1,2,0,32,1,3,3,6,14,30.325414700118753,13,3,2,4,2,15.631540647568185,5,13.286245725063635,3.150549455107867,87308.03922259247,Dropout
1,5,2,8,0,9,0,1,1,2,1,0,0,0,0,1,1,33,0,14,4,14,12,27.106504812231623,11,1,5,0,6,5.560105147071219,7,1.0022741040635719,8.330764288245689,14338.462929465953,Dropout
3,2,3,17,1,2,0,3,9,2,6,0,1,0,1,2,1,40,0,0,10,9,10,27.088732014144696,5,7,9,14,8,18.021491092598268,2,19.285735735824954,6.287055253557899,11065.384272581938,Graduate
3,2,9,8,0,4,0,9,5,6,11,0,0,0,0,1,1,17,0,8,14,6,1,20.127692685731663,13,1,1,9,0,25.876799816828594,3,6.5834828721659955,1.290741596729993,11854.62715878436,Dropout
1,7,4,1,1,1,0,9,7,4,9,1,0,1,0,3,0,39,1,4,11,0,6,25.98059515586086,2,14,12,11,8,26.807224365335824,7,11.477643122823318,6.606301165951484,22495.992990258583,Dropout
3,7,2,2,0,6,0,4,1,10,9,1,1,1,0,3,1,39,0,6,10,4,4,12.457143621891484,13,14,11,2,0,34.17270251071595,9,9.332444278699468,2.1424624203411047,67043.8384075193,Dropout
1,6,8,4,1,8,0,2,2,6,2,1,0,0,0,3,0,42,0,11,2,13,9,7.999155166775522,14,2,8,0,4,24.45708483219495,7,0.0762857784840687,4.3671687452443475,92558.47898675666,Dropout
2,8,3,17,0,9,0,3,7,3,11,1,1,1,1,1,1,29,1,8,4,1,3,16.99122473936413,8,14,11,6,7,20.86388315041951,4,10.172175091429477,9.426721768188324,26610.81084504402,Graduate
3,5,8,8,1,3,0,1,2,2,1,0,1,1,0,2,0,38,0,0,8,3,10,13.772428829955722,3,0,13,11,12,19.311385935966197,8,16.718214934233615,2.015388647629349,27163.455250561186,Graduate
1,1,4,11,0,3,1,6,8,8,4,0,0,1,1,1,1,42,1,9,1,10,10,32.50335331054031,8,8,8,10,3,0.49328927916837184,10,18.101996939562518,4.137014137231158,13336.612803881102,Dropout
1,8,2,11,0,7,1,2,9,7,11,0,1,0,1,2,0,30,0,12,11,1,1,34.60571579480035,9,0,1,14,6,10.981336231345082,4,13.229047545648688,8.214769167756577,56063.46920608308,Dropout
1,1,5,2,1,2,0,6,6,7,8,0,0,1,1,1,1,27,1,14,12,1,5,38.25845417811371,10,2,8,11,3,33.97998577384587,5,0.16835686397009386,1.2874123082299072,18900.334554610927,Graduate
2,3,4,1,1,2,0,5,1,11,3,1,1,1,1,3,1,41,0,7,11,8,9,19.096104300421878,4,14,3,10,5,1.1995186711085415,10,12.766263044491167,3.097588859742757,18812.461168609247,Dropout
2,2,7,10,0,9,1,5,3,8,11,1,1,0,1,1,1,24,0,11,13,3,3,2.5530976481554024,6,2,1,7,5,31.96712099128018,13,1.7627766078084939,5.089257883749564,44518.89013417258,Dropout
3,4,6,4,0,3,0,4,1,11,11,1,1,0,1,2,0,28,0,13,13,6,6,26.78809525036399,12,8,3,2,14,17.892339301177323,12,7.116838037453299,3.022115616895321,65184.50063819677,Dropout
1,4,6,12,1,1,0,7,2,3,9,0,1,1,0,3,0,30,0,8,5,8,10,17.050088951398106,10,7,14,5,5,30.335224425087837,14,7.870833812941205,4.9613140008448635,44030.48937574916,Dropout
1,3,3,2,1,4,0,3,8,1,8,1,0,1,1,2,1,35,1,10,7,4,4,23.170392417605786,1,14,2,1,3,34.28422818743658,3,2.0714881649465733,1.712811751151,46157.94187325739,Graduate
2,1,5,6,1,2,1,3,6,11,3,1,1,1,1,2,1,46,0,13,5,14,1,5.609807463534668,9,7,14,9,3,7.081210259569457,3,18.674891879832177,4.219216394274951,77165.7764537223,Dropout
1,5,2,15,1,1,1,4,6,8,7,1,1,0,1,3,0,27,1,3,12,6,11,23.71393062954539,2,8,14,11,0,26.73899459313503,9,9.296811303662933,5.295730784763344,84465.73441666456,Graduate
3,6,1,9,1,8,1,2,8,1,1,0,0,1,1,2,0,28,1,0,3,1,12,30.46279163139595,1,4,5,4,10,16.674657100169288,14,14.858050560905312,8.96074192397011,66932.63958132343,Dropout
3,9,8,8,0,3,0,2,8,6,9,0,1,1,0,2,1,52,1,6,4,9,14,23.75056965305971,5,0,3,7,14,8.718342377022399,14,11.099983726987691,4.255614576026328,67353.37429455284,Graduate
1,1,3,11,1,8,0,7,7,9,9,0,0,0,0,2,1,20,1,13,10,11,4,14.040544078166945,10,3,13,5,2,16.238256765395185,2,8.973674533513767,8.341218609397808,22230.720751190027,Graduate
3,8,8,9,1,1,1,2,3,3,2,0,1,0,0,2,0,49,1,9,7,4,2,1.3390781490701098,3,7,11,8,10,0.9321931318910703,6,11.288193216072814,2.6419398936501692,93101.15885704049,Dropout
3,9,2,12,0,5,0,1,4,1,11,1,0,1,1,3,1,39,1,8,12,12,1,18.778291516477566,6,0,13,6,9,14.288535283876861,9,8.847380743073563,5.825401158018649,20502.59342497905,Dropout
2,2,7,10,1,2,0,7,6,4,2,0,0,0,1,3,1,21,0,1,12,11,2,17.65604459125232,2,10,3,8,1,28.6223643511383,11,11.56178284891496,7.30050931883347,69391.08654366586,Graduate
1,1,1,14,0,8,0,3,8,11,6,1,0,0,0,1,0,48,1,3,6,8,6,18.593809880222626,4,14,9,7,12,13.633363776074985,1,19.68643448263895,4.676140840189178,55108.323867562605,Dropout
1,1,8,10,1,9,0,9,6,2,7,1,0,0,1,3,0,51,1,0,6,7,10,2.217755423206369,12,14,3,9,1,28.547831263719026,4,15.774443508924232,3.6454391299005193,81125.63905279498,Graduate
2,9,9,2,0,3,1,9,7,6,4,0,0,0,1,2,0,30,0,4,6,13,6,35.48856533244886,10,7,4,14,13,22.986809375374317,2,12.40953045134396,5.0105061665032675,98729.54595171721,Dropout
2,9,9,15,0,1,0,6,3,1,9,0,1,1,0,3,0,38,1,14,9,6,2,34.531575224758505,3,0,12,12,4,26.50347484862352,5,17.328409632606128,9.347021969855676,39302.13360698563,Dropout
3,2,5,8,0,2,0,7,1,9,2,0,0,1,0,2,1,42,0,8,7,9,0,22.916623810823985,8,5,4,2,8,1.8878415985296515,4,2.981046422554259,8.42717350209689,67463.14992301393,Dropout
3,5,4,8,0,6,1,6,4,5,11,0,1,1,1,2,1,28,1,3,10,5,11,14.156682029648099,1,1,8,0,14,33.11899404732616,13,13.659746147352088,9.406400572304518,88240.00197591091,Graduate
1,1,3,11,1,9,0,2,6,9,2,0,1,0,1,3,0,18,1,9,5,7,3,22.31858053297351,0,4,5,10,12,38.73189783797204,8,17.300782778444667,4.848807143810401,41781.49226607508,Dropout
2,7,3,9,0,3,1,1,5,7,10,1,1,0,1,2,0,52,0,11,1,4,4,4.411557038707672,4,5,10,9,0,3.3380327131504517,9,10.164141428885262,9.164412229918632,92364.04688103338,Dropout
3,9,9,11,0,7,1,9,7,10,6,1,0,1,1,3,1,26,1,1,6,11,2,7.762430257229225,5,7,8,14,4,31.93296083452168,12,13.60581175285767,0.8737038885073689,91908.81650140065,Dropout
3,9,8,15,0,4,0,9,7,7,6,1,0,0,0,2,1,49,1,3,4,2,8,31.003775418826002,11,13,8,9,6,37.89048745895411,6,7.390750242725477,8.601951204580237,42945.53591105833,Dropout
1,2,9,7,0,5,0,1,4,7,10,1,0,1,1,3,1,36,1,11,14,12,14,36.00500548002701,12,0,13,11,14,12.033004577194696,4,17.099690659565628,6.895071463972721,14601.777164811012,Graduate
3,3,7,5,1,8,1,3,8,6,11,0,1,1,1,3,1,32,0,11,11,0,8,11.751496213056555,3,14,12,14,13,30.90750887948071,13,0.995811519828036,0.6718006774607288,14864.769194724646,Graduate
3,6,9,16,0,6,1,4,8,7,2,1,1,1,1,3,1,51,0,3,13,8,12,16.895402912089757,1,10,0,7,11,38.784727388388795,14,9.43238835522446,0.354277648776411,33786.336852176406,Dropout
2,4,7,5,1,4,0,3,7,11,9,0,0,1,0,3,0,34,0,5,14,0,1,9.12899885427175,5,10,5,2,8,5.012676512462826,2,17.902731694668596,3.8128227868470113,26503.980880736377,Graduate
2,5,7,1,1,7,0,8,2,8,4,0,1,0,0,2,1,47,0,4,8,4,9,26.555369638666132,11,13,1,8,0,18.47160382617592,11,17.785393099179846,5.827662419142209,21411.12450088322,Dropout
3,7,4,15,0,6,1,7,8,8,10,1,0,0,1,2,1,52,1,6,12,9,11,6.759311923743052,2,5,2,10,7,4.391029389071464,10,12.355986826621352,3.5881379425602655,47697.29535057345,Graduate
1,4,1,17,1,3,0,1,4,6,6,1,1,1,0,3,1,53,1,3,2,5,11,14.150107515097773,3,13,7,6,1,6.406255239428904,13,19.443157989866588,1.501586109527524,41686.35407145664,Dropout
1,6,9,15,1,8,0,1,2,6,9,0,0,1,0,2,1,29,1,10,12,6,8,6.96859992443458,3,4,5,13,3,9.834033750094644,3,11.822663273759925,2.0067261797455394,82061.15615716513,Dropout
2,1,3,10,1,6,0,3,3,4,1,0,1,1,1,2,1,52,0,8,1,10,12,29.733206847790573,1,11,2,11,6,9.292477400682412,9,18.901810088473937,5.817761942339565,73395.98194268186,Dropout
2,3,2,14,1,5,1,9,2,9,5,1,1,1,1,1,1,46,0,4,14,5,4,11.340586031250165,2,7,10,12,8,13.829221848030304,2,5.052708284782657,2.891598587467609,57429.22170728555,Dropout
1,7,8,2,1,8,1,8,8,3,9,1,0,0,0,1,1,49,0,12,13,6,0,2.9355916087208467,3,12,9,5,2,28.646927054214434,4,14.354637409111676,5.320590983981715,66072.60682701631,Dropout
3,9,5,6,1,6,1,1,4,5,3,1,1,0,0,2,1,48,0,2,10,8,2,25.571170618895675,14,10,9,4,8,27.98003948907227,11,1.8961314085260472,6.606339017359543,70108.21185150329,Dropout
1,3,3,7,1,8,1,9,8,3,1,0,0,1,0,2,0,23,0,2,12,1,2,13.28904906756366,9,7,3,12,14,26.92640810492756,7,0.9431754350400667,5.274711200208935,77174.9847734118,Dropout
2,7,6,9,1,1,1,1,2,11,1,0,1,1,1,1,1,36,0,4,14,8,5,15.289898019673664,8,6,14,2,11,24.803749757800272,11,6.980744751592125,2.5804824898493273,43494.55932668849,Dropout
2,2,3,10,0,2,1,4,3,7,8,0,0,0,0,2,0,22,1,4,11,12,12,18.07884487812317,6,14,2,5,2,38.87436658496737,0,14.320274088925512,7.566144994128347,16203.374143100282,Dropout
2,3,5,9,1,9,1,1,9,11,11,0,1,1,0,2,1,38,1,12,10,0,8,25.060438303667066,3,4,10,3,12,35.40457054776135,8,6.290761323295049,2.0725772364654107,81150.28942567721,Dropout
1,3,4,4,0,3,0,2,1,10,3,0,0,0,1,3,0,39,1,14,2,4,0,21.2197907407339,7,12,1,2,3,0.7040035213940365,5,14.437137385117113,2.01167051332217,86971.91965759905,Graduate
2,9,4,6,0,5,0,3,7,2,2,1,1,1,0,1,0,36,0,7,3,9,0,39.62777047607476,1,10,1,11,3,35.67205953866861,4,17.878078824133908,2.8144636144234116,12704.56786083992,Dropout
1,8,6,6,1,6,0,4,6,1,11,1,1,1,0,2,1,33,1,1,4,5,11,17.226393247149502,14,3,0,11,4,32.40111467964215,12,1.7864584819581464,7.511940816580108,85155.81468825074,Dropout
2,1,4,3,0,1,0,9,1,8,3,1,0,1,1,3,0,29,0,10,7,10,10,35.80609870399339,4,8,10,2,13,5.128888470146777,4,1.4982892950847915,6.72621494640773,13432.58904289917,Graduate
1,1,7,12,1,5,1,5,6,9,4,1,0,1,0,3,0,33,1,4,3,3,3,1.9336185525227911,14,2,10,7,0,30.312843011752065,14,17.070090288206423,0.2614420855147015,90587.10450148986,Graduate
1,8,6,6,0,2,1,1,4,10,7,0,1,1,1,3,1,33,1,8,12,0,7,10.620226174133439,10,7,8,13,1,30.37852733219205,10,10.795503638415106,7.672485438297581,88303.15027373562,Dropout
1,8,6,6,1,7,0,3,5,4,4,0,1,1,1,3,0,32,0,2,10,2,1,33.106207988294514,9,1,12,14,4,9.637024167929216,4,17.88209824481835,9.502221849535179,58591.38401002776,Graduate
3,3,3,12,0,5,0,9,1,10,10,1,0,0,1,1,1,34,1,9,9,6,13,13.718376428016356,14,13,14,14,10,29.905839280889538,11,10.277189967243743,8.596619048760786,84946.36810228309,Graduate
1,3,8,5,0,6,1,5,4,1,10,0,1,1,1,2,0,42,0,4,11,8,4,4.149149580686156,10,3,4,3,2,34.87319311360774,4,4.804786801054075,8.644740645429618,12828.359659000424,Dropout
1,8,9,2,1,5,1,3,2,10,6,0,0,1,1,1,0,39,0,6,12,12,9,18.270987801041816,6,4,11,10,7,17.657946240293878,6,13.10187100141832,2.158293875263304,16695.512968543975,Dropout
2,2,4,1,0,6,1,6,4,7,2,0,1,1,1,1,0,52,1,6,6,13,1,20.043720320524606,3,3,11,9,10,4.3414807624628615,12,17.577217016165754,7.480645690968752,86857.33010471107,Dropout
3,5,4,3,0,5,0,6,5,10,5,1,0,1,0,2,0,40,1,0,5,13,13,29.152550290941647,0,1,0,13,11,26.504932900332356,5,18.60814490210092,8.852195800909703,66704.58543404611,Graduate
3,8,8,13,1,5,0,1,5,4,1,0,1,1,1,1,0,49,0,0,9,11,3,6.953750974672546,6,0,5,13,11,35.66948589974431,6,4.731283650015394,1.861915229856247,93938.59337897503,Dropout
3,3,8,10,0,6,0,1,7,10,7,0,1,0,1,2,1,53,1,4,13,4,2,13.418680558842105,5,4,11,6,8,35.559973658737945,3,16.612123919766695,2.7543473132506167,11306.85240145987,Dropout
2,2,9,4,0,7,1,8,5,9,1,0,1,1,0,3,1,54,0,1,3,14,3,33.00878285561487,8,14,5,11,10,26.0845495581302,4,11.35803170617908,5.8357473584561,29225.173123765602,Dropout
3,8,2,10,0,5,0,7,2,1,2,1,0,1,1,1,1,18,0,5,14,8,7,19.906670853791304,2,13,9,12,11,7.424903385902208,11,12.00603909390165,0.8615899291407259,66652.13825689926,Dropout
3,4,2,11,0,9,0,8,6,6,9,0,0,0,0,3,1,27,1,13,7,10,0,38.74215432629877,12,1,4,11,3,23.336576330931983,1,15.35278677608732,5.545760786923875,59063.31865020526,Dropout
2,1,7,16,0,6,0,3,8,3,8,0,1,1,1,1,0,45,0,6,10,4,13,17.8520390318665,4,11,0,6,0,24.078387212480553,4,9.546980353585235,8.830472595322025,81976.32591225118,Dropout
1,5,1,7,1,8,0,5,2,7,9,0,0,0,0,1,0,53,1,5,8,1,7,39.043027915065636,7,0,4,5,12,4.593037265507376,3,11.9183784264264,9.994282536754106,78134.3232692046,Dropout
1,2,6,7,1,2,0,9,7,3,9,1,1,1,0,1,1,22,0,5,5,1,10,35.92362409222196,9,13,1,0,7,18.004225133483356,9,17.75501146027755,3.619193980785018,67738.69695796957,Dropout
1,9,9,7,0,9,0,9,9,9,8,1,1,1,0,3,1,33,0,8,4,2,4,22.486301486097876,1,11,8,6,5,15.186637601932343,6,15.168807637361954,8.620755245637662,66584.65109601142,Dropout
1,4,4,13,1,3,1,5,8,9,7,0,0,1,1,1,0,52,1,11,13,2,14,17.83669073506585,9,13,8,10,4,38.12321064526438,10,3.8889115730394175,9.578017876625777,24015.28765156337,Graduate
3,6,4,8,1,8,0,5,6,1,5,1,1,1,0,3,1,21,0,11,2,4,11,9.843408794087214,10,11,13,13,7,4.289505819046959,4,14.599657109394348,7.377083064327527,31716.62982356586,Graduate
3,3,8,7,1,1,0,2,2,1,1,1,0,1,0,1,0,21,1,1,10,5,12,3.8100063041049737,13,11,0,12,5,14.676875271490516,11,11.201536721523144,6.517148048274564,86397.33036960723,Dropout
